"","bodyid","glomerulus","soma_side","modality","cable.length.um","presyn.glom","presyn"
"1",1606205114,"DL3","contralateral","olfactory",40.7186945666271,30,30
"2",1636558008,"DM3","contralateral","olfactory",113.39555028291,36,36
"3",1666932704,"DM2","ipsilateral","olfactory",51.7156742061515,18,18
"4",1667281936,"DM6","ipsilateral","olfactory",70.5131159594868,50,52
"5",1670286505,"DL4","contralateral","olfactory",45.9062589295025,26,27
"6",1670934229,"DL4","contralateral","olfactory",59.6882960947702,28,28
"7",1670938273,"DL4","contralateral","olfactory",67.5090499622116,28,29
"8",1671271225,"DL4","contralateral","olfactory",76.4298855944946,36,36
"9",1671279198,"DL3","contralateral","olfactory",25.7887013993469,29,30
"10",1671603328,"DL3","contralateral","olfactory",45.2944914443777,40,41
"11",1671944099,"DL3","contralateral","olfactory",30.2835009824206,25,25
"12",1671970331,"DA1","contralateral","olfactory",108.650899997996,53,53
"13",1700613707,"DL1",NA,"olfactory",47.6015780946087,25,25
"14",1701999467,"DM3","contralateral","olfactory",86.7123109086279,38,39
"15",1734355466,"DA1","ipsilateral","olfactory",90.7442634040916,61,64
"16",1735382453,"DA1","contralateral","olfactory",37.2182702422259,31,31
"17",1762325266,"VL2a","contralateral","olfactory",44.9633478823168,30,30
"18",1764703462,"DA1","contralateral","olfactory",59.9657494842418,53,54
"19",1791443060,"DM2","ipsilateral","olfactory",27.3203483670447,5,5
"20",1791728189,"DM4",NA,"olfactory",152.754119710054,77,81
"21",1791784074,"DM2","ipsilateral","olfactory",81.1200482705082,39,39
"22",1793152975,"DM2","ipsilateral","olfactory",161.945331107938,66,67
"23",1794448441,"DM2",NA,"olfactory",54.5838952843802,28,30
"24",1794456937,"DM2",NA,"olfactory",27.2904978012625,7,7
"25",1797444052,"DA1",NA,"olfactory",42.5979163503528,15,15
"26",1824805341,"DM2",NA,"olfactory",182.005497332119,56,56
"27",1825137958,"DM2",NA,"olfactory",60.1716087869114,24,24
"28",1825146110,"DM2",NA,"olfactory",159.766631646735,71,75
"29",1826169618,"DM2",NA,"olfactory",139.805446748918,81,83
"30",1827451271,"DA1","ipsilateral","olfactory",108.049392556011,55,55
"31",1855844720,"DM2",NA,"olfactory",131.679176859722,71,71
"32",1855848320,"DM2",NA,"olfactory",90.9339669197073,34,34
"33",1856522421,"DM2",NA,"olfactory",85.1189900120792,55,55
"34",1856863404,"DM2",NA,"olfactory",77.3982907715853,34,36
"35",1857200218,"DM2",NA,"olfactory",44.1829766771538,28,29
"36",1886870366,"DM2",NA,"olfactory",27.0793144474154,21,24
"37",1887557164,"DM2",NA,"olfactory",26.2434187631915,21,21
"38",1980916395,"VL2a","contralateral","olfactory",50.7592150182702,39,40
"39",2135132845,"VC3l","ipsilateral","olfactory",28.1326528092806,30,31
"40",2166098256,"VL2p","contralateral","olfactory",82.3185921904312,38,38
"41",2197500470,"VL1","unilateral","olfactory",147.461916473869,71,71
"42",5813003783,"VL1","unilateral","olfactory",174.626343543175,80,80
"43",1543124896,"DM3","contralateral","olfactory",91.8818981846766,55,55
"44",1543124950,"DM3","contralateral","olfactory",81.7414872920375,36,36
"45",1543124957,"DM3","contralateral","olfactory",62.0640312322505,38,40
"46",1574159751,"DL5","ipsilateral","olfactory",128.18084056513,100,101
"47",1574159997,"DL5","ipsilateral","olfactory",123.162462631408,93,93
"48",1574160129,"DA1","contralateral","olfactory",83.5411660996154,42,42
"49",1574164298,"DL5","contralateral","olfactory",77.9692307519158,59,59
"50",1574833154,"DA1","contralateral","olfactory",63.001097810212,52,56
"51",1575170261,"DA1","contralateral","olfactory",71.7775739116491,54,55
"52",1575170425,"DL5","contralateral","olfactory",100.989086205744,66,67
"53",1575170548,"DL3","contralateral","olfactory",37.4188869271155,31,31
"54",1604858244,"DL5","contralateral","olfactory",64.5126656655528,50,50
"55",1604858301,"DL5","contralateral","olfactory",88.7925384569599,55,55
"56",1605186174,"DL5","contralateral","olfactory",80.8008815206317,60,60
"57",1605186300,"DL5","contralateral","olfactory",78.0998274444447,63,63
"58",1605186410,"DL5","ipsilateral","olfactory",107.224589856064,90,91
"59",1605190291,"DL5","contralateral","olfactory",93.8438878414525,57,57
"60",1605190359,"DM3","contralateral","olfactory",69.8276948391427,32,33
"61",1605190412,"DL3","contralateral","olfactory",54.0230402017462,38,38
"62",1605190489,"DL5","contralateral","olfactory",86.5795381666983,58,58
"63",1605190560,"DL4","contralateral","olfactory",83.1706230958536,35,35
"64",1605190603,"DM3","contralateral","olfactory",73.0786180966401,52,52
"65",1605190615,"DM3","contralateral","olfactory",73.2804311050762,37,38
"66",1605190625,"DL5","ipsilateral","olfactory",151.75598851344,103,103
"67",1605194516,"DL5","contralateral","olfactory",104.622511825239,62,62
"68",1605198915,"DC1","contralateral","olfactory",79.6460691220478,55,55
"69",1605199651,"DC2","contralateral","olfactory",105.281269513641,82,84
"70",1605203628,"DL5","contralateral","olfactory",78.0614663445158,57,58
"71",1605205438,"DL5","ipsilateral","olfactory",109.459342268201,82,82
"72",1605522829,"DL4","contralateral","olfactory",58.2221996338511,36,37
"73",1605523130,"DL5","ipsilateral","olfactory",154.750116364593,111,111
"74",1605523221,"DM3","contralateral","olfactory",64.2476173797168,32,33
"75",1605863918,"DL4","contralateral","olfactory",50.5096725667759,23,23
"76",1605863963,"DL4","contralateral","olfactory",45.8983783862476,18,18
"77",1605864014,"DL4","contralateral","olfactory",64.2016772119928,29,29
"78",1605864018,"DL5","contralateral","olfactory",67.147444217415,56,56
"79",1605864107,"DL3","contralateral","olfactory",62.6356481261381,42,43
"80",1605864206,"DL3","ipsilateral","olfactory",45.0958475178787,32,38
"81",1605864211,"DL3","ipsilateral","olfactory",54.5853285967965,57,58
"82",1605864308,"DL3","ipsilateral","olfactory",51.4205640743508,43,43
"83",1605864432,"DL3","ipsilateral","olfactory",34.9933335473775,17,17
"84",1605864501,"DC1","ipsilateral","olfactory",213.48800903419,150,150
"85",1609874147,"DL3","ipsilateral","olfactory",35.3259491694597,39,49
"86",1609878729,"DL3","contralateral","olfactory",59.4689802366302,40,46
"87",1609878899,"DL3","contralateral","olfactory",69.9234853213618,38,40
"88",1609878900,"DL3","contralateral","olfactory",35.0068584509658,34,35
"89",1609883139,"DL3","contralateral","olfactory",35.910139179913,32,33
"90",1609883285,"DL3","contralateral","olfactory",52.2686746887184,39,39
"91",1610219941,"DL3","contralateral","olfactory",31.8847283417372,32,32
"92",1610224198,"DL3","contralateral","olfactory",72.6064662862608,69,71
"93",1635884589,"DM1","ipsilateral","olfactory",200.946026838454,120,123
"94",1635884784,"DP1m","contralateral","olfactory",194.349061485912,143,144
"95",1635888647,"DL2d","contralateral","olfactory",115.207338704995,91,96
"96",1635889014,"DP1m","contralateral","olfactory",232.811220867528,144,145
"97",1635889103,"DP1m","contralateral","olfactory",230.234939128457,144,144
"98",1635893150,"DM4","contralateral","olfactory",139.536280612641,62,63
"99",1635893275,"DM3","ipsilateral","olfactory",80.6329051883683,43,43
"100",1635893359,"DM3","contralateral","olfactory",76.7897941150103,38,38
"101",1635893408,"DM3","ipsilateral","olfactory",94.5531383403784,40,40
"102",1635893414,"DM3","ipsilateral","olfactory",81.7456452359757,33,33
"103",1635893421,"DM3","contralateral","olfactory",62.1952994822798,30,30
"104",1635893494,"DM3","ipsilateral","olfactory",62.7737274588799,34,36
"105",1635893554,"DC4","ipsilateral","olfactory",168.102762284247,125,126
"106",1636221010,"DM3","contralateral","olfactory",54.8466352365336,30,31
"107",1636221143,"DM3","ipsilateral","olfactory",63.9423960114849,33,33
"108",1636221188,"DM3","ipsilateral","olfactory",70.7506078955892,28,28
"109",1636221240,"DM1","contralateral","olfactory",117.900210755286,57,60
"110",1636225271,"DM3","contralateral","olfactory",66.2195570725063,29,29
"111",1636225296,"DM3","ipsilateral","olfactory",73.8864467361645,33,33
"112",1636225341,"DM3","ipsilateral","olfactory",66.2190066778513,37,37
"113",1636225363,"DM3","contralateral","olfactory",72.604872119018,39,40
"114",1636225489,"DM3","ipsilateral","olfactory",97.8164422122008,43,43
"115",1636225502,"DC2","contralateral","olfactory",110.396826077399,79,84
"116",1636225517,"DM3","contralateral","olfactory",64.4575361066044,29,30
"117",1636225531,"DM3","ipsilateral","olfactory",91.3486162364667,47,47
"118",1636225564,"DC1","contralateral","olfactory",104.130152807334,58,58
"119",1636225622,"DC1","contralateral","olfactory",90.1315038006721,55,55
"120",1636229688,"DC1","contralateral","olfactory",110.158481088554,66,66
"121",1636229755,"DC1","contralateral","olfactory",97.5492256242027,54,54
"122",1636233881,"DC2","contralateral","olfactory",91.0054253074342,62,70
"123",1636233970,"DM3","contralateral","olfactory",39.6149482890473,25,26
"124",1636233979,"DM3","contralateral","olfactory",97.3368702478539,44,45
"125",1636234012,"DM3","contralateral","olfactory",86.5865702536962,29,31
"126",1636234045,"DM3","contralateral","olfactory",67.8645469227788,35,35
"127",1636238659,"DM3","contralateral","olfactory",50.4202413945644,35,35
"128",1636238887,"DM3","ipsilateral","olfactory",74.9318897273735,38,39
"129",1636238971,"DC1","contralateral","olfactory",83.3632736425059,44,44
"130",1636239206,"DM3","ipsilateral","olfactory",88.4642036894682,40,40
"131",1636557601,"DL5","ipsilateral","olfactory",121.82760456976,107,108
"132",1636557945,"DL4","ipsilateral","olfactory",59.10532349478,37,37
"133",1636558202,"DM3","ipsilateral","olfactory",73.0039198607354,33,35
"134",1636558291,"DM3","ipsilateral","olfactory",102.678041597183,47,47
"135",1636558405,"DM3","ipsilateral","olfactory",98.5541463736213,35,35
"136",1636899236,"DC1","ipsilateral","olfactory",174.514420455982,130,131
"137",1637231631,"DL1","contralateral","olfactory",82.2060611527808,43,43
"138",1637239858,"DC2","contralateral","olfactory",194.994811576805,87,88
"139",1637239941,"DC2","contralateral","olfactory",171.740830645393,85,85
"140",1637239975,"DC2","contralateral","olfactory",103.856970747921,73,74
"141",1637240364,"DC2","contralateral","olfactory",126.507526983544,84,84
"142",1637568633,"DP1m","contralateral","olfactory",237.351706563394,149,149
"143",1637983203,"DL3",NA,"olfactory",60.9220323611532,44,52
"144",1638315078,"DC4","contralateral","olfactory",124.62298406996,83,84
"145",1639230478,"DL1","contralateral","olfactory",103.217133335196,46,46
"146",1639252213,"DL5","ipsilateral","olfactory",127.307637307311,126,128
"147",1639579954,"DL4","ipsilateral","olfactory",70.2463264145508,37,39
"148",1639588874,"DL4","contralateral","olfactory",62.5725094195975,30,30
"149",1639588904,"DL4","contralateral","olfactory",43.6109615709048,25,26
"150",1639593146,"DL5","ipsilateral","olfactory",113.369920989962,90,91
"151",1639921133,"DL4","contralateral","olfactory",40.7536526390763,25,25
"152",1639921179,"DL3","contralateral","olfactory",44.5156458197811,40,41
"153",1639925326,"DL5","ipsilateral","olfactory",144.63376365923,103,104
"154",1639925359,"DL4","ipsilateral","olfactory",81.624320341919,48,48
"155",1639938708,"DA1","contralateral","olfactory",49.8153276635146,38,38
"156",1639943177,"DL3","contralateral","olfactory",43.3201898460016,35,38
"157",1640050851,"DL5","contralateral","olfactory",99.7955185123315,63,63
"158",1640257586,"DL4","contralateral","olfactory",49.0810082417368,29,29
"159",1640279391,"DL5","ipsilateral","olfactory",124.104392424634,104,104
"160",1640568208,"DL3","contralateral","olfactory",67.7245423838522,37,38
"161",1640568218,"DL3","contralateral","olfactory",41.7598629070332,35,35
"162",1640568272,"DL3","ipsilateral","olfactory",73.4219663457205,45,48
"163",1640572862,"DL3","contralateral","olfactory",39.2404594525034,41,44
"164",1640572939,"DL3","contralateral","olfactory",36.6319336902672,40,42
"165",1640577143,"DL3","contralateral","olfactory",32.85650292355,29,29
"166",1640581107,"DL3","contralateral","olfactory",30.4021049056066,30,32
"167",1640585539,"DL4","ipsilateral","olfactory",63.2763940634321,45,45
"168",1640909365,"DL3","contralateral","olfactory",49.1842849731191,28,29
"169",1640913594,"DL3","contralateral","olfactory",52.5068339280674,37,38
"170",1640922302,"DL3","contralateral","olfactory",45.6852243269772,40,43
"171",1640922390,"DL3","contralateral","olfactory",51.1162393691257,42,44
"172",1640926495,"DL4","ipsilateral","olfactory",72.4740744348366,43,44
"173",1640926761,"DL3","contralateral","olfactory",45.0856317192208,34,35
"174",1641250106,"DL3","contralateral","olfactory",49.7399973700221,38,39
"175",1641250297,"DL3","contralateral","olfactory",51.3310932405199,38,39
"176",1641250391,"DL3","contralateral","olfactory",53.0517604654109,33,33
"177",1641250455,"DL3","ipsilateral","olfactory",191.440331475685,74,74
"178",1641254353,"DL3","contralateral","olfactory",51.6883098467006,42,46
"179",1641254638,"DL3","contralateral","olfactory",69.4109486945725,48,48
"180",1641255096,"DL3","contralateral","olfactory",50.9780567774349,46,47
"181",1641258867,"DL3","contralateral","olfactory",36.3380035876478,38,38
"182",1641258972,"DL3","contralateral","olfactory",35.2901482043967,36,38
"183",1641259066,"DL3","contralateral","olfactory",50.5135930986134,40,40
"184",1641259252,"DL3","ipsilateral","olfactory",86.6975099431834,50,50
"185",1641263276,"DL3","ipsilateral","olfactory",66.2803089063418,38,38
"186",1641263547,"DL3","ipsilateral","olfactory",57.6972522217947,49,50
"187",1641595549,"DL3","contralateral","olfactory",58.8724999872978,40,41
"188",1641600157,"DL3","ipsilateral","olfactory",56.1882111054827,46,48
"189",1666578148,"DP1m","contralateral","olfactory",239.046622998506,138,138
"190",1666578327,"DP1m","contralateral","olfactory",246.804245989851,140,140
"191",1666578620,"DP1m","ipsilateral","olfactory",352.261194332939,295,299
"192",1666578623,"DP1m","ipsilateral","olfactory",283.499350022972,287,289
"193",1666578624,"DP1m","contralateral","olfactory",258.37483621445,151,151
"194",1666578629,"DM4","ipsilateral","olfactory",136.854126204428,88,90
"195",1666582562,"DM1","ipsilateral","olfactory",146.526760040999,102,106
"196",1666582877,"DM1","contralateral","olfactory",127.244107087357,64,65
"197",1666583002,"DM1","contralateral","olfactory",116.109775355663,48,51
"198",1666586731,"DM1","ipsilateral","olfactory",243.891735008477,124,124
"199",1666586817,"VM7v","ipsilateral","olfactory",69.4670858549198,57,57
"200",1666586873,"DP1m","contralateral","olfactory",251.643298426022,149,149
"201",1666587007,"DM1","contralateral","olfactory",158.179372644912,63,63
"202",1666587375,"DM4","contralateral","olfactory",97.7601472049272,51,52
"203",1666591156,"DM1","ipsilateral","olfactory",175.692947333962,127,127
"204",1666596157,"DP1m","ipsilateral","olfactory",298.317584667256,324,329
"205",1666910607,"DM1","ipsilateral","olfactory",166.793027040658,138,140
"206",1666910636,"DP1m","ipsilateral","olfactory",304.667799684437,278,295
"207",1666910690,"DP1m","contralateral","olfactory",220.868055665544,130,130
"208",1666914838,"DP1m","ipsilateral","olfactory",278.512166924476,265,292
"209",1666914948,"DM1","ipsilateral","olfactory",206.950577021706,126,128
"210",1666914962,"DM1","contralateral","olfactory",143.237481112951,68,71
"211",1666914994,"DM1","ipsilateral","olfactory",176.180764977623,111,113
"212",1666915031,"DM4","ipsilateral","olfactory",134.882615667823,88,88
"213",1666915045,"DM1","ipsilateral","olfactory",174.452998953751,116,120
"214",1666915165,"DM1","ipsilateral","olfactory",175.03391519403,114,114
"215",1666915169,"DM1","contralateral","olfactory",152.222343437669,68,70
"216",1666915198,"DP1m","ipsilateral","olfactory",378.119433768333,341,343
"217",1666915286,"DP1m","ipsilateral","olfactory",372.175372676583,368,369
"218",1666915408,"DM4","contralateral","olfactory",114.112998082798,49,49
"219",1666919180,"DM1","ipsilateral","olfactory",178.170127017439,119,122
"220",1666919254,"DM6","contralateral","olfactory",92.4681557888668,52,53
"221",1666919260,"DM4","ipsilateral","olfactory",127.606858009044,86,88
"222",1666919287,"DM1","ipsilateral","olfactory",197.665758861281,110,110
"223",1666919411,"DM6","ipsilateral","olfactory",98.6411981486619,71,71
"224",1666919676,"DM4","contralateral","olfactory",137.007467933971,60,60
"225",1666923367,"DM6","contralateral","olfactory",91.6418579591616,54,54
"226",1666923427,"DM4","ipsilateral","olfactory",129.736959435656,84,85
"227",1666923551,"DM4","ipsilateral","olfactory",150.73115386229,75,75
"228",1666923703,"DM6","contralateral","olfactory",92.4382242802151,44,44
"229",1666923720,"DC4","contralateral","olfactory",104.667697599405,86,86
"230",1666928084,"DC1","ipsilateral","olfactory",193.642745955324,125,125
"231",1666928150,"DM6","ipsilateral","olfactory",83.6107887607664,48,49
"232",1666928495,"DM4","ipsilateral","olfactory",106.803376292882,62,62
"233",1666932304,"DM6","contralateral","olfactory",96.5710032767455,47,48
"234",1666932688,"DM6","ipsilateral","olfactory",88.6349321573173,51,51
"235",1666932850,"DM6","ipsilateral","olfactory",98.4546298867881,45,45
"236",1666936597,"DC4","contralateral","olfactory",119.524587903124,81,81
"237",1666954322,"DM1","contralateral","olfactory",147.107682738366,64,67
"238",1667247553,"DM4","ipsilateral","olfactory",101.774694603812,91,91
"239",1667247833,"DP1m","contralateral","olfactory",259.505278177716,154,154
"240",1667251907,"DM1","ipsilateral","olfactory",206.535284721878,122,127
"241",1667255933,"DC2","contralateral","olfactory",149.996499934222,96,98
"242",1667260226,"DM3","ipsilateral","olfactory",102.515803466934,53,53
"243",1667260236,"DC1","ipsilateral","olfactory",169.064225372799,101,101
"244",1667260242,"DM3","ipsilateral","olfactory",82.4427993283858,40,40
"245",1667260271,"DC1","ipsilateral","olfactory",216.224622912621,128,128
"246",1667260659,"DM6","contralateral","olfactory",112.809125888405,51,51
"247",1667264461,"DC2","ipsilateral","olfactory",178.602130594729,112,112
"248",1667277506,"DC2","ipsilateral","olfactory",135.323108075824,90,90
"249",1667281839,"DM6","ipsilateral","olfactory",95.03738428013,45,45
"250",1667592446,"DM3","ipsilateral","olfactory",90.90416592518,39,39
"251",1667592481,"DM3","contralateral","olfactory",80.1140238714309,41,41
"252",1667592552,"DM3","contralateral","olfactory",69.8116927002089,31,31
"253",1667592575,"DC4","ipsilateral","olfactory",148.800331304894,126,127
"254",1667592674,"DM6","contralateral","olfactory",95.724998596263,56,56
"255",1667592917,"DM1","ipsilateral","olfactory",199.127827365284,115,116
"256",1667592954,"DM4","ipsilateral","olfactory",138.488208273593,78,79
"257",1667592980,"DM6","ipsilateral","olfactory",122.192637979289,66,67
"258",1667593128,"DM6","ipsilateral","olfactory",118.820197544028,70,70
"259",1667597008,"DM3","ipsilateral","olfactory",81.3135021919863,40,41
"260",1667597412,"DM6","ipsilateral","olfactory",120.42515869089,72,75
"261",1667929661,"DM2","ipsilateral","olfactory",169.511156687027,96,96
"262",1667929794,"DM4","ipsilateral","olfactory",129.027591923224,52,52
"263",1667933640,"DC1","ipsilateral","olfactory",203.497122006592,121,124
"264",1667933862,"DM3","ipsilateral","olfactory",82.9643467896315,39,39
"265",1667933908,"DC1","ipsilateral","olfactory",181.675210724958,119,121
"266",1667933931,"DM6","ipsilateral","olfactory",120.829068571546,59,59
"267",1667934038,"DM6","ipsilateral","olfactory",108.221434219419,54,54
"268",1667934041,"DM6","ipsilateral","olfactory",95.2802063522086,41,41
"269",1667995030,"DM4","contralateral","olfactory",113.305242633478,57,57
"270",1668258376,"DL1","contralateral","olfactory",90.8131662559684,57,57
"271",1668262697,"DM1","ipsilateral","olfactory",168.247207582632,104,104
"272",1668266547,"DM1","ipsilateral","olfactory",192.53180185987,95,105
"273",1668266562,"DM1","contralateral","olfactory",117.104287608302,55,55
"274",1668270697,"DM6","contralateral","olfactory",104.671715765766,52,52
"275",1668335478,"DM3","ipsilateral","olfactory",71.6065780613928,35,37
"276",1668599546,"DM1","contralateral","olfactory",135.724778353901,57,57
"277",1668603328,"DM1","ipsilateral","olfactory",187.8937181308,120,124
"278",1668603435,"DM1","ipsilateral","olfactory",203.950758271694,115,124
"279",1668603457,"DM1","contralateral","olfactory",129.984934104745,68,71
"280",1668607518,"DM4","ipsilateral","olfactory",135.33101059577,84,88
"281",1668611764,"DC1","ipsilateral","olfactory",120.615477901768,98,100
"282",1668616407,"DC2","ipsilateral","olfactory",177.279128967016,105,108
"283",1668940163,"DM1","contralateral","olfactory",139.016925737976,66,68
"284",1668940289,"DM1","ipsilateral","olfactory",190.160812890753,117,117
"285",1668943729,"DL2v","ipsilateral","olfactory",208.904344201914,191,208
"286",1668944307,"DM1","contralateral","olfactory",150.820563657787,67,68
"287",1668948547,"DM1","ipsilateral","olfactory",135.707186964274,99,100
"288",1669018304,"DC1","contralateral","olfactory",124.612017447137,70,70
"289",1669021944,"DL5","contralateral","olfactory",89.7561008944704,55,55
"290",1669272579,"DC4","ipsilateral","olfactory",128.317382769895,119,119
"291",1669280923,"DM1","ipsilateral","olfactory",178.556508460806,120,120
"292",1669281037,"DM1","ipsilateral","olfactory",221.541831210863,133,134
"293",1669363503,"DM3","contralateral","olfactory",70.2798465664827,32,33
"294",1669621744,"DL5","ipsilateral","olfactory",137.836559237301,117,117
"295",1669621996,"DM6","contralateral","olfactory",97.3031427043793,59,59
"296",1669622057,"DC2","contralateral","olfactory",123.472708572307,69,71
"297",1669626597,"DM1","contralateral","olfactory",118.581269928417,63,70
"298",1669699436,"DM3","contralateral","olfactory",71.9393950264644,31,31
"299",1669704840,"DC1","contralateral","olfactory",88.7914640064134,58,59
"300",1669708938,"DM3","ipsilateral","olfactory",60.3268837160485,26,27
"301",1669716903,"DL5","contralateral","olfactory",99.0087672631464,57,57
"302",1669716934,"DL5","contralateral","olfactory",69.7885241730308,49,49
"303",1669716941,"DM3","contralateral","olfactory",53.0516254133122,25,25
"304",1669721441,"DL5","contralateral","olfactory",66.8482615883708,55,55
"305",1669721587,"DM3","contralateral","olfactory",46.7499117210061,37,38
"306",1669725839,"DL5","contralateral","olfactory",72.4971635254766,59,59
"307",1669726032,"DC4","contralateral","olfactory",107.788225541773,83,83
"308",1669730156,"DL5","contralateral","olfactory",73.1287828152912,54,54
"309",1669915315,"DL2d","contralateral","olfactory",116.05090613388,99,102
"310",1669919662,"DL2v","contralateral","olfactory",103.937807907008,87,93
"311",1669919865,"DL1","ipsilateral","olfactory",118.48656573061,69,70
"312",1669928799,"DL5","ipsilateral","olfactory",134.327591274542,103,103
"313",1669928802,"DL2v","contralateral","olfactory",131.432066157149,99,103
"314",1669933011,"DL5","contralateral","olfactory",112.197514547439,62,63
"315",1669949998,"DA1","contralateral","olfactory",78.0883980425998,53,56
"316",1669967018,"DC2","contralateral","olfactory",124.488708839593,76,76
"317",1670045635,"DC1","contralateral","olfactory",88.6219224809761,58,59
"318",1670247742,"DL1","contralateral","olfactory",69.4202779098692,39,39
"319",1670252047,"DL1","ipsilateral","olfactory",130.140230429731,73,75
"320",1670252082,"DL1","ipsilateral","olfactory",134.240256630172,89,89
"321",1670252091,"DL1","ipsilateral","olfactory",122.386629567359,92,92
"322",1670252125,"DL1","contralateral","olfactory",81.516038195924,43,43
"323",1670256057,"DL1","contralateral","olfactory",72.965867585519,30,30
"324",1670256074,"DL1","contralateral","olfactory",81.8158747918923,45,45
"325",1670256121,"DL1","contralateral","olfactory",91.7906986721281,36,38
"326",1670256123,"DL1","contralateral","olfactory",105.083810989896,42,43
"327",1670256170,"DL1","contralateral","olfactory",79.5485993047719,36,38
"328",1670256200,"DL1","contralateral","olfactory",88.2862120764669,34,34
"329",1670256208,"DL1","contralateral","olfactory",89.9404048132402,39,39
"330",1670256226,"DL1","contralateral","olfactory",78.0992800343492,29,29
"331",1670256275,"DL1",NA,"olfactory",133.163260237183,81,81
"332",1670256285,"DL1","ipsilateral","olfactory",106.458418506176,81,83
"333",1670256369,"DL1","contralateral","olfactory",43.9448922760124,33,35
"334",1670256374,"DL1","contralateral","olfactory",86.825929445666,41,41
"335",1670256379,"DL1","contralateral","olfactory",70.3624172853658,37,37
"336",1670260748,"DL5",NA,"olfactory",156.057625845131,89,89
"337",1670264761,"DL5",NA,"olfactory",330.504028646967,157,157
"338",1670269656,"DL5","ipsilateral","olfactory",146.366765479444,92,92
"339",1670282465,"DC4","contralateral","olfactory",138.083241795995,97,97
"340",1670286565,"DL4","contralateral","olfactory",63.3241212457476,35,36
"341",1670286643,"DL4","contralateral","olfactory",59.6939934326341,35,35
"342",1670286938,"DM3","ipsilateral","olfactory",79.719071105944,35,35
"343",1670290830,"DL4","contralateral","olfactory",47.2471947397793,32,32
"344",1670290840,"DL4","contralateral","olfactory",48.2918916038848,28,28
"345",1670291083,"DM3","ipsilateral","olfactory",71.4654515196384,40,40
"346",1670295588,"DM3","ipsilateral","olfactory",93.2401065780642,46,46
"347",1670299473,"DM3","ipsilateral","olfactory",110.055072968249,48,48
"348",1670381907,"DC1","contralateral","olfactory",101.928294427862,56,56
"349",1670411672,"DL4","contralateral","olfactory",51.4220545602403,23,24
"350",1670584497,"DL1","ipsilateral","olfactory",146.68317486345,70,71
"351",1670588784,"DL1","ipsilateral","olfactory",93.5843430904618,65,68
"352",1670588790,"DL1","ipsilateral","olfactory",88.9104383480967,71,71
"353",1670593041,"DL1","ipsilateral","olfactory",98.9247090552638,68,74
"354",1670593195,"DL1","ipsilateral","olfactory",122.043986590066,74,76
"355",1670593240,"DL1","ipsilateral","olfactory",130.27258920413,82,82
"356",1670597202,"DL1","contralateral","olfactory",75.773819153524,32,34
"357",1670597359,"DL1","contralateral","olfactory",72.3512024160337,39,43
"358",1670610554,"DL5",NA,"olfactory",114.711433327178,105,106
"359",1670618642,"DL4","contralateral","olfactory",72.5682607734611,34,34
"360",1670623318,"DL4","contralateral","olfactory",61.0146424947231,31,33
"361",1670623474,"DL4","contralateral","olfactory",56.3519480709841,26,26
"362",1670623676,"DC4","ipsilateral","olfactory",130.083577906699,118,119
"363",1670623716,"DM3","ipsilateral","olfactory",58.5082940808451,37,39
"364",1670627821,"DA1","contralateral","olfactory",87.5635750546083,53,53
"365",1670628153,"DM3","ipsilateral","olfactory",111.922613546718,49,49
"366",1670631838,"DL3","contralateral","olfactory",43.422689196787,26,27
"367",1670632284,"DM3","ipsilateral","olfactory",93.3583468510483,41,41
"368",1670632335,"DM3","ipsilateral","olfactory",78.0201364025473,37,38
"369",1670632384,"DM3","contralateral","olfactory",55.1483059480857,30,30
"370",1670632390,"DM3","ipsilateral","olfactory",65.4122272079274,38,39
"371",1670640429,"DC2","contralateral","olfactory",94.9102821160645,80,80
"372",1670748385,"DL4","contralateral","olfactory",54.0019720678846,27,27
"373",1670761442,"DL4","contralateral","olfactory",55.0667193952081,33,34
"374",1670934124,"DL4","ipsilateral","olfactory",72.589079009865,42,42
"375",1670934131,"DL4","contralateral","olfactory",55.2322970291317,26,26
"376",1670938437,"DL4","contralateral","olfactory",66.3078975004935,31,31
"377",1670938446,"DL4","ipsilateral","olfactory",82.2150512243726,46,47
"378",1670942575,"DL4","ipsilateral","olfactory",60.0780071532045,38,41
"379",1670960408,"DL5",NA,"olfactory",182.624732917712,79,79
"380",1671270646,"DL4","ipsilateral","olfactory",69.0991943741985,49,50
"381",1671270988,"DL4","ipsilateral","olfactory",76.7265231563325,41,41
"382",1671271059,"DL4","ipsilateral","olfactory",52.5690377665764,33,33
"383",1671271189,"DL4","ipsilateral","olfactory",70.3614643698168,42,42
"384",1671275020,"DL4","ipsilateral","olfactory",67.1893173649695,40,41
"385",1671275383,"DL4",NA,"olfactory",78.8296843207235,51,51
"386",1671279391,"DL4",NA,"olfactory",75.3592361366443,39,39
"387",1671283628,"DL4","ipsilateral","olfactory",82.1471849396412,52,52
"388",1671283826,"DL4","ipsilateral","olfactory",77.6530075531449,36,36
"389",1671292634,"DM3","ipsilateral","olfactory",76.2228266006879,36,36
"390",1671292694,"DM3","ipsilateral","olfactory",75.8574547248144,43,44
"391",1671598776,"DL3","ipsilateral","olfactory",31.2132067400393,20,21
"392",1671603165,"DL3","contralateral","olfactory",42.6520433441388,32,33
"393",1671603266,"DL3","contralateral","olfactory",41.3917896927441,35,35
"394",1671608037,"DL3","ipsilateral","olfactory",24.7673283349953,34,36
