"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
819992660,152,299,299,1270,"Traced","SMP244_R",312586671,TRUE,"right","SMP244","SMP244","WEDPN","PDL14","LHp2","LHp2_medial","DPLp1","DPLp1_medial","acetylcholine","unknown","none","none",4.87603305785124,4,1009,118,154,130,1394.5944150698,558.61939805568,462.416097998769,100.666976744523,0.116104227414311,NA
5813014166,119,241,241,999,"Traced","SMP244_R",313258213,TRUE,"right","SMP244","SMP244","WEDPN","PDL14","LHp2","LHp2_medial","DPLp1","DPLp1_medial","acetylcholine","unknown","none","none",4.61435897435897,4,807,143,105,122,1215.15775984345,470.361815068515,437.603219827298,89.3051598696761,0.118867308163281,NA
5812980470,374,1159,1159,3553,"Traced","SMP245_R",817205543,TRUE,"right","SMP245","SMP245","LHN","PDL15","VLPd&p1","VLPd&p1_posterior","DPLl2","DPLl2_posterior","acetylcholine","unknown","none","none",5.51443298969072,5,2645,846,446,688,2616.30989965719,585.457837268725,1443.88081753866,153.28890263218,0.0952436265491109,"pSP5b candidates"
514043443,474,1274,1274,4118,"Traced","SMP245_R",853508949,TRUE,"right","SMP245","SMP245","LHN","PDL15","VLPd&p1","VLPd&p1_posterior","DPLl2","DPLl2_posterior","acetylcholine","unknown","none","none",5.51505711318795,5,2784,1271,463,800,3036.84622210047,557.43437664237,1722.33337412031,106.700342447846,0.0698440973905502,"pSP5b candidates"
418503161,438,1292,1292,3567,"Traced","SMP245_R",1001963726,TRUE,"right","SMP245","SMP245","LHN","PDL15","VLPd&p1","VLPd&p1_posterior","DPLl2","DPLl2_posterior","acetylcholine","unknown","none","none",5.23020833333333,5,2810,675,604,650,3097.03384156517,917.846274800815,1359.53627122084,158.700656552607,0.0828468812261581,"pSP5b candidates"
509924185,279,813,813,2505,"Traced","SMP245_R",665349071,TRUE,"right","SMP245","SMP245","LHN","PDL15","VLPd&p1","VLPd&p1_posterior","DPLl2","DPLl2_posterior","acetylcholine","unknown","none","none",5.57676348547718,5,1913,548,357,427,2057.58684800427,497.592139858591,993.224382046406,146.627870017016,0.0770406332347722,"pSP5b candidates"
671035328,234,619,619,2009,"Traced","SMP245_R",642915557,TRUE,"right","SMP245","SMP245","LHN","PDL15","VLPd&p1","VLPd&p1_posterior","DPLl2","DPLl2_posterior","acetylcholine","unknown","none","none",5.61036269430052,5,1581,293,298,298,1793.12375725391,410.343300918428,864.416720874744,163.933182145909,0.0977896381939988,"pSP5b candidates"
5813020673,980,1683,1683,6626,"Traced","SMP252_R",2095940389,TRUE,"right","SMP252","SMP252","TOON","PDL18","SMPpv2","SMPpv2","CP1","CP1","unknown","unknown","none","none",5.05388601036269,5,5431,1174,511,1155,5493.57262241473,1399.44596352664,2948.4938948945,161.440289795234,0.192243936579663,NA
451040974,975,485,485,6599,"Traced","SMP252(PDL18)_L",1017854608,FALSE,"right","SMP252","SMP252","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.48556701030928,5,2133,4130,137,310,1741.74296145896,416.00516574589,745.941786850791,270.388702094567,0.000669174575546827,NA
760733959,357,1085,1085,3201,"Traced","SMP277_R",882454473,TRUE,"right","SMP277","SMP277","TOON","PDL21","CLp2","CLp2","CP4","CP4","unknown","unknown","none","none",5.56269430051813,6,1802,1359,427,628,3432.27144599551,1216.8851140298,1414.10695429881,186.152231551957,0.0183229824662141,NA
732086360,150,751,751,1321,"Traced","SMP277_R",583099233,TRUE,"right","SMP277","SMP277","TOON","PDL21","CLp2","CLp2","CP4","CP4","unknown","unknown","none","none",5.5977366255144,6,1032,273,224,509,2398.56035665742,539.291430383016,1235.07651146139,97.6026203410535,0.177650399763354,NA
358631537,202,1036,1036,1636,"Traced","SMP343_R",874772239,TRUE,"right","SMP343","SMP343","TOON","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",4.73469387755102,5,1554,58,232,798,3109.69362749915,648.425204060158,1552.00122701362,77.6835892136558,0.489512248763377,NA
449634539,161,694,694,1378,"Traced","SMP345_R",741488002,TRUE,"right","SMP345","SMP345","TOON","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","720575940596288124","good",4.15201654601861,4,1260,92,194,464,1946.4113082405,452.795384405823,877.242222493654,116.405806199216,0.354295910860095,NA
480331310,171,612,612,1379,"Traced","SMP345_R",760012037,TRUE,"right","SMP345","SMP345","TOON","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","720575940631314295","good",4.02494802494803,4,1192,114,176,418,1849.74657455633,426.042659377661,845.333379895635,116.338695121233,0.320925922528838,NA
357581860,114,405,405,853,"Traced","SMP363_R",231928686,FALSE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.56862745098039,6,659,147,274,113,1341.08170982343,534.629328535978,395.134703247529,102.494308075185,0.0118593810389624,NA
326892322,131,435,435,1110,"Traced","SMP363_R",328823628,FALSE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.72384937238494,6,821,214,238,166,1502.64976915242,496.805993121836,488.682476187519,138.93089203017,0.0346976161818739,NA
357581846,143,465,465,1259,"Traced","SMP363_R",449384747,TRUE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.61934156378601,6,881,265,239,175,1662.16033451378,490.893719342816,528.829508288396,112.1337174799,0.0291318253897863,NA
543433461,144,439,439,1217,"Traced","SMP363_R",458519722,TRUE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.43048403707518,6,894,309,234,188,1600.86025644446,550.174013350848,605.369757001466,89.3284426924815,0.0270478723620866,NA
357581939,114,366,366,868,"Traced","SMP363_R",362032179,TRUE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.62773722627737,6,668,184,222,125,1413.49045771593,463.857863049251,478.471905172053,139.64012394982,0.0178830875807117,NA
296203324,157,495,495,1410,"Traced","SMP363_R",464690724,TRUE,"right","SMP363","SMP363","LHN","PDM07","SMPpd1","SMPpd1","DPLc1","DPLc1","unknown","unknown","none","none",5.92650103519669,6,633,716,145,318,1459.64408244043,269.820493510019,672.527301413026,132.934536705956,0.017021616893975,NA
548712377,2670,5924,5924,9955,"Traced","SMP384_R",2821758412,TRUE,"right","SMP384","SMP384","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","720575940620502115","tract",5.52609603340292,6,7950,1803,2633,3035,14645.7165405888,6621.22012286224,5077.73633485504,96.9404414570021,0.0995389983891736,NA
5813020996,2788,4252,4252,10052,"Traced","SMP384(PDM09)_L",2598983639,TRUE,"right","SMP384","SMP384","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.01344364012409,6,8944,1000,2720,1498,12798.1543545905,7346.33892806813,2730.24046710734,136.057835642402,0.0705669888118194,NA
298254474,224,1396,1396,2147,"Traced","SMP408_b_R",626512410,TRUE,"right","SMP408_b","SMP408_b","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.51724137931035,6,1669,473,364,1024,3135.91557175771,732.625848001143,1646.34740736251,49.3985013662997,0.201402526717685,NA
5812980147,216,1571,1571,2047,"Traced","SMP408_b_R",595556585,TRUE,"right","SMP408_b","SMP408_b","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.62108559498956,6,1455,546,393,1124,3190.46471887322,651.565008399335,1750.93841367395,58.1472730839746,0.16356526927922,NA
328948348,150,879,879,1244,"Traced","SMP409_R",524193418,TRUE,"right","SMP409","SMP409","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.98035160289555,6,1230,0,389,477,2456.30851445084,808.36256086739,1056.77885686414,69.2507103638435,0.37180715281859,NA
673073015,210,914,914,1625,"Traced","SMP409_R",497561336,TRUE,"right","SMP409","SMP409","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.9298969072165,6,1606,15,430,466,2440.60464998356,885.342259870639,1021.84830681356,62.5373126247517,0.318733284288404,NA
423766084,170,993,993,1247,"Traced","SMP409_R",476989620,TRUE,"right","SMP409","SMP409","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.90673575129534,6,999,248,325,663,2571.81128594048,635.83182535797,1350.49939829161,60.9899199709882,0.17137875348443,NA
545971745,149,509,509,1042,"Traced","SMP409(PDM09)_L",347747375,TRUE,"right","SMP409","SMP409","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.27373737373737,6,1022,5,304,199,1658.18202860132,683.139350443308,430.161126015197,66.5247006600528,0.238988974069722,NA
549382144,148,560,560,1162,"Traced","SMP409(PDM09)_L",312445459,TRUE,"right","SMP409","SMP409","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.45586708203531,6,944,204,244,309,1777.30429334776,526.890096589001,734.293647407887,83.1656799027958,0.116281264806046,NA
668618317,85,271,271,599,"Traced","SMP409_R",253384459,TRUE,"right","SMP409","SMP409","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",6.04455958549223,6,487,77,159,91,984.136211655064,376.844572133438,243.525116000517,90.4788050127155,0.0511873399148455,NA
547565159,176,650,650,1395,"Traced","SMP409_R",410316068,TRUE,"right","SMP409","SMP409","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.94208893485005,6,1220,141,335,311,2009.97271174734,723.360031324164,767.171669961757,74.9945498518006,0.134939026648416,NA
550297695,192,749,749,1414,"Traced","SMP415_R",520248221,TRUE,"right","SMP415","SMP415","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",4.91796469366563,5,1185,194,443,277,2025.64294800308,775.493240026234,694.696419603868,97.5465146643996,0.0575143013135121,NA
604864322,198,847,847,1504,"Traced","SMP415_R",513222820,TRUE,"right","SMP415","SMP415","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.57911065149948,5,1337,161,566,271,2136.99549788824,918.799519244098,700.742241390837,69.6254882263552,0.0525552138722414,NA
417558532,396,1271,1271,3157,"Traced","SMP421_R",735332144,TRUE,"right","SMP421","SMP421","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","720575940580737452","good",4.31893004115226,5,2781,352,745,499,2802.20357188745,1201.32229343332,1030.95877646999,116.404489818328,0.0831605228896248,NA
5812981016,259,457,457,1843,"Traced","SMP421_R",619137728,TRUE,"right","SMP421","SMP421","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",4.79081632653061,5,1422,333,232,194,1730.39105801587,533.611400267374,705.691292671342,139.023169425346,0.0554652471097566,NA
481359062,439,1536,1536,4860,"Traced","SMP425_R",881364461,TRUE,"right","SMP425","SMP425","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",5.1972860125261,5,4034,825,688,834,3584.10459761781,1084.88577110448,1660.06356189701,100.117138749562,0.112719234656995,NA
450285679,61,351,351,510,"Traced","SMP426_R",269845206,TRUE,"right","SMP426","SMP426","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",4.6954261954262,5,409,101,152,185,1242.23446784131,331.980692840092,481.457722962136,99.7091867686328,0.0980994579774921,NA
480328501,241,544,544,1841,"Traced","SMP427_R",676560988,TRUE,"right","SMP427","SMP427","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",5.09533678756477,5,1230,537,198,302,1865.82848511157,513.724318751218,868.989592696665,46.1329544169839,0.0611210404976367,NA
418261858,216,411,411,1740,"Traced","SMP427_R",600571050,TRUE,"right","SMP427","SMP427","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",4.84151329243354,5,1258,482,172,222,1591.64895764798,435.89272595445,720.967991836,69.68913409118,0.0553238805201869,NA
449296930,182,378,378,1239,"Traced","SMP427_R",441951033,TRUE,"right","SMP427","SMP427","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",5.59016393442623,5,891,333,158,209,1471.47604648106,444.326382300517,684.664523493868,56.9750890197034,0.062094940715664,NA
607273339,222,424,424,1476,"Traced","SMP427_R",520208237,TRUE,"right","SMP427","SMP427","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",4.93435897435897,5,917,461,191,210,1628.84966642952,368.368659576257,771.423396092201,136.22468623772,0.0243455174110124,NA
480681197,189,537,537,1307,"Traced","SMP427_R",474704199,TRUE,"right","SMP427","SMP427","TOON","PDM10","CLp1","CLp1","DPLc2","DPLc2","unknown","unknown","none","none",5.44142259414226,5,800,460,131,390,1648.36507500886,336.737140872984,906.127851606356,106.10421345322,0.103986965106438,NA
517514588,467,3766,3766,4675,"Traced","SMP443_R",998437899,TRUE,"right","SMP443","SMP443","LHN","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","720575940595179837","good",4.54517133956386,5,2848,1799,1677,2064,6001.49731848077,2198.58978600228,2602.09241319413,53.4927726421267,0.0196576742685293,NA
510680365,313,1026,1026,2856,"Traced","SMP444_R",990614632,TRUE,"right","SMP444","SMP444","LHN","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","none","none",4.70984455958549,5,2453,403,389,611,3170.36369800167,781.154341783964,1569.04997567773,108.55449368217,0.177156618673402,NA
703740639,203,1267,1267,2031,"Traced","SMP447_R",476339322,FALSE,"right","SMP447","SMP447","TOON","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","none","none",5.3582554517134,5,1862,95,91,1160,3017.36140551808,500.816088715341,1956.2576888925,100.506959445409,0.67166097908559,NA
736157288,259,1652,1652,2487,"Traced","SMP447_R",540402641,FALSE,"right","SMP447","SMP447","TOON","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","none","none",5.39438085327784,5,2279,195,85,1561,3635.70809772064,642.590895793216,2460.42729683072,65.2659476805526,0.647028483653091,NA
639957655,172,1564,1564,1621,"Traced","SMP448_R",403715989,FALSE,"right","SMP448","SMP448","TOON","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","none","none",5.64870466321244,5,1391,171,90,1469,3103.23191344194,326.556832106166,2304.4092534935,5.142073279151,0.589693458645396,NA
388280322,172,902,902,1768,"Traced","SMP448_R",440847500,TRUE,"right","SMP448","SMP448","TOON","PDM11","SMPp&v1","SMPp&v1_posterior","DPLc5","DPLc5_posterior","unknown","unknown","none","none",5.2047569803516,5,1711,6,107,778,2318.57867215942,569.741032351839,1281.63356649377,64.4041176735898,0.73498441378859,NA
821780859,253,803,803,1679,"Traced","SMP459_R",804641287,TRUE,"right","SMP459","SMP459","TOON","PDM12","new_clone_4","new_clone_4","DPMm2","DPMm2","unknown","unknown","none","none",6.00207684319834,6,1447,168,303,482,2889.18271585066,714.408242399883,1399.22652758069,137.873837654489,0.22354757283807,NA
5813040123,241,857,857,1527,"Traced","SMP459_R",828624198,TRUE,"right","SMP459","SMP459","TOON","PDM12","new_clone_4","new_clone_4","DPMm2","DPMm2","unknown","unknown","none","none",6.28615702479339,6,1393,84,302,507,2839.8105824803,729.60133136261,1327.88242467215,137.244512349927,0.302656288067441,NA
635860358,287,902,902,1890,"Traced","SMP459_R",965817732,TRUE,"right","SMP459","SMP459","TOON","PDM12","new_clone_4","new_clone_4","DPMm2","DPMm2","unknown","unknown","none","none",6.05699481865285,6,1683,163,383,495,3298.33473650856,907.953039418905,1599.31322541079,138.116287759281,0.206388441683903,NA
946684931,238,415,415,1536,"Traced","SMP459(PDM12)_L",680269483,TRUE,"right","SMP459","SMP459","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.62295081967213,6,1123,217,230,137,1638.51689565402,468.569183180915,613.775800864124,235.879615033338,0.0398917518264551,NA
5813002888,190,334,334,1270,"Traced","SMP459(PDM12)_L",415274291,FALSE,"right","SMP459","SMP459","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.6171954964176,6,1210,3,200,112,1462.36136980951,677.871623078573,324.546738278645,205.927425420913,0.236981694192046,NA
697398827,150,281,281,972,"Traced","SMP459(PDM12)_L",328022239,FALSE,"right","SMP459","SMP459","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.72914521112255,6,807,0,157,101,1212.6098183208,391.206422324114,283.22355937507,170.643500713531,0.273487768005538,NA
642694410,227,684,684,1637,"Traced","SMP476_R",739362213,TRUE,"right","SMP476","SMP476","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.39979231568017,5,1550,69,220,459,2632.4801410704,872.363551732567,1180.06415702118,61.7209489519684,0.376888368882751,NA
513668146,261,1111,1111,2305,"Traced","SMP495_R",783525965,TRUE,"right","SMP495","SMP495","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","720575940589084627","poor",5.99588053553038,6,1685,560,543,523,2661.04837337373,763.342247023589,1228.93274892244,89.8332294426207,0.0447542601154679,NA
605554875,394,2202,2202,3869,"Traced","SMP495_R",1198214750,TRUE,"right","SMP495","SMP495","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","none","none",5.46406570841889,6,2428,1199,754,1416,4197.16935675584,936.052929363594,2327.97117675246,78.8881732080795,0.0749351734255816,NA
513344531,217,1222,1222,2220,"Traced","SMP495_R",786408428,TRUE,"right","SMP495","SMP495","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","none","none",5.26086956521739,6,2144,3,505,688,2750.8975614021,915.757891581073,1171.95548202611,72.349262524637,0.398349439434522,NA
295133778,68,1020,1020,427,"Traced","SMP497_R",287402794,TRUE,"right","SMP497","SMP497","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","none","none",5.25494276795005,5,417,10,142,873,1889.82458796507,321.133071914622,1190.76722001737,41.7625717428318,0.575897003700678,NA
5813026364,57,862,862,352,"Traced","SMP497_R",304841710,TRUE,"right","SMP497","SMP497","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","none","none",5.5005170630817,5,291,61,133,729,1729.34342387836,261.904191177833,1112.48908753835,35.6891132438966,0.34531699389467,NA
295849217,69,745,745,393,"Traced","SMP497_R",283633880,TRUE,"right","SMP497","SMP497","TOON","PDM18","SLPpm2","SLPpm2","new_tract_7","new_tract_7","unknown","unknown","none","none",5.54451345755694,5,307,86,133,611,1768.60766867581,233.279452592625,1117.65501329308,43.4231701290481,0.276933004510948,NA
5813020840,2160,2186,2186,7729,"Traced","SMP503(PDM22)_L",2373041416,TRUE,"right","SMP503","SMP503","LHN",NA,NA,"unknown",NA,NA,NA,NA,"none","none",4.95620437956204,5,5691,1847,1593,563,7484.56206520146,3924.48275841289,1425.9675542248,171.426798226597,0.000224844040993655,NA
361312808,2856,6569,6569,10281,"Traced","SMP503_R",3581805263,TRUE,"right","SMP503","SMP503","LHN","PDM22","DM3","DM3","DPMpm2","DPMpm2","unknown","unknown","none","none",5.01565762004175,5,4979,5076,1801,4712,15516.4320559084,4004.30121937462,8807.62266386747,228.829154534046,0.0360306045843277,NA
447599745,1597,1970,1970,11516,"Traced","SMP527_R",4334411733,TRUE,"right","SMP527","SMP527","LHN","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","720575940625886283","poor",4.70281543274244,5,11395,98,650,1303,8384.69192539384,3598.5556032165,3520.93564762355,117.739726226877,0.482216649920568,NA
386833850,735,1257,1257,5112,"Traced","SMP529_R",1803257009,TRUE,"right","SMP529","SMP529","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",4.81573498964803,5,4453,644,365,883,5295.73968274093,1330.2068548849,2946.41566866614,98.2961828887238,0.258598014152217,NA
389657555,428,1953,1953,3653,"Traced","SMP530_R",1037001515,TRUE,"right","SMP530","SMP530","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","720575940624201348","poor",5.28229166666667,5,2358,1294,611,1336,4250.04643208957,1012.72731091262,2302.71595463903,75.788601869638,0.0788708280725171,NA
5813026613,306,1675,1675,2345,"Traced","SMP530_R",909787993,TRUE,"right","SMP530","SMP530","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",5.0103305785124,5,2008,331,544,1119,3658.52445293695,1015.74516473228,1959.14879220796,62.4180229594958,0.226548487068827,NA
390590450,471,1406,1406,4570,"Traced","SMP531_R",1115852766,TRUE,"right","SMP531","SMP531","LHN","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",4.72867420349435,5,4380,185,529,860,3659.70796018114,884.829026114443,1975.29159970205,97.7660897609581,0.330366688617415,NA
388984132,396,965,965,4026,"Traced","SMP532_R",931199783,TRUE,"right","SMP532","SMP532","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",4.81294964028777,5,3337,684,378,572,2683.69360604602,838.082888352614,1166.17460342157,47.9935251009518,0.139171701409804,NA
480391822,510,1045,1045,5470,"Traced","SMP532_R",1129727674,TRUE,"right","SMP532","SMP532","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",4.46169772256729,5,4988,480,527,516,3165.93575789012,1070.6384931167,1221.29726313678,52.6356093025875,0.15241640501404,NA
449288517,202,1178,1178,2094,"Traced","SMP533_R",580240603,TRUE,"right","SMP533","SMP533","TOON","PDM24","SMPpd2","SMPpd2","new_tract_8","new_tract_8","unknown","unknown","none","none",5.5877466251298,6,2029,31,668,484,2387.87738665826,764.014809182953,978.54793887782,101.36525425311,0.223922713690915,NA
329566197,922,2861,2861,7864,"Traced","SMP549_R",1933219988,TRUE,"right","SMP549","SMP549","LHN","PDM29","embryonic","PDM29","primary","PDM29","unknown","unknown","none","none",4.62881177707676,5,6058,1781,896,1889,5287.33930749089,1319.84829550057,2928.7792150215,84.7588415012245,0.146916423053333,NA
605166418,340,1755,1755,3652,"Traced","SMP552_R",971224988,TRUE,"right","SMP552","SMP552","TOON","PDM29","embryonic","PDM29","primary","PDM29","unknown","unknown","none","none",4.9419689119171,5,1415,2212,101,1636,3594.90411788614,315.606019384106,2275.65196748433,116.860987714676,0.113303860388209,NA
5813015068,268,1264,1264,2770,"Traced","SMP561_R",793116284,TRUE,"right","SMP561","SMP561","TOON","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",5.49425287356322,5,2242,514,121,1132,2874.90695307891,459.292890702699,1814.79040603269,155.185536760888,0.397827498913234,NA
924737391,202,1221,1221,1429,"Traced","SMP568_a_R",600161942,TRUE,"right","SMP568_a","SMP568_a","TOON","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",4.66527632950991,5,1056,373,199,1010,2578.53001191241,557.320815984266,1524.41017593436,158.44006815501,0.255207033782216,NA
672697926,219,486,486,1730,"Traced","SMP568_a_R",577968251,TRUE,"right","SMP568_a","SMP568_a","TOON","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",5.17486910994764,5,750,901,76,400,1903.5017924498,209.476402821084,1061.58164904369,289.262336227294,0.0657449244467129,NA
671660941,237,881,881,1856,"Traced","SMP568_a_R",631179199,TRUE,"right","SMP568_a","SMP568_a","TOON","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",5.11929460580913,5,1305,551,139,739,2442.26970220821,546.869182522146,1359.57218225167,161.910652308576,0.220458327528418,NA
734754585,181,1192,1192,1204,"Traced","SMP568_a_R",570222967,TRUE,"right","SMP568_a","SMP568_a","TOON","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",5.08229166666667,5,824,367,165,1016,2608.51961143091,471.25245898693,1577.79013916616,165.58404093162,0.242107679580398,NA
1978573010,1245,3104,3104,10918,"Traced","VES013_R",2236490051,TRUE,"right","VES013","VES013","TOON","AVM03","ALl1","ALl1_ventral","BAlc","BAlc_ventral","GABA","unknown","720575940622547687","good",5.02874743326489,5,8177,2363,1300,1776,6082.45281027057,1892.94698160186,2811.12647030072,171.662614360481,0.0905559524540537,NA
1914460817,550,1320,1320,3444,"Traced","VES079_R",1097540094,TRUE,"right","VES079","VES079","TOON","PVM09","DM6","DM6","CM3_medial","CM3","unknown","unknown","none","none",5.03526970954357,5,3114,311,1026,275,3528.99845686892,1703.06367998625,430.107809724449,62.1113420764874,0.0207795906032429,NA
1934910491,991,1488,1488,9739,"Traced","WED006_R",1901513435,FALSE,"right","WED006","WED006","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.85981308411215,6,8002,1624,719,749,4173.66341211309,1802.99282367057,1396.19744044601,139.565646388204,0.0859917826612397,NA
1754420857,205,445,445,1349,"Traced","WED015_R",330760265,FALSE,"right","WED015","WED015","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.62836438923395,6,1260,74,236,198,1583.45012381714,589.46034374082,537.699344505985,93.9003724667253,0.176567460858922,NA
1721369735,271,591,591,2351,"Traced","WED015_R",453432551,FALSE,"right","WED015","WED015","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.97933884297521,6,2344,7,285,301,1944.42589001888,751.759797585247,754.355862128659,46.6238390309009,0.362554565328353,NA
5812989040,216,497,497,1671,"Traced","WED015_R",359146190,FALSE,"right","WED015","WED015","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.6753112033195,6,1647,15,213,276,1714.3164153333,646.188149518491,636.689477180772,67.4550958484025,0.374705467162722,NA
1751361048,254,525,525,2015,"Traced","WED015_R",427434472,FALSE,"right","WED015","WED015","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",6.0154958677686,6,1970,45,244,279,1898.17047577251,709.551370077371,786.143749896204,37.1995085823706,0.303916957512006,NA
1906535339,319,684,684,2461,"Traced","WED019_R",437008254,FALSE,"right","WED019","WED019","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.05515088449532,5,2295,162,72,611,2144.03094227677,689.839551732395,1077.66969992319,27.9604692634891,0.562667908218479,NA
1511995143,207,487,487,1287,"Traced","WED020_b_R",410946398,TRUE,"right","WED020_b","WED020_b","WEDPN","AVL01","WEDa2","WEDa2","BAlp3","BAlp3","GABA","unknown","none","none",5.474505723205,5,849,425,110,370,1919.06960157949,346.161748780064,1030.9447390461,52.1106583292488,0.134630587814887,NA
