"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","glomerulus","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
818983130,409,562,13176,41278,"Traced","DA2_lPN_R",606414496,FALSE,"right","DP1m_adPN","DP1m_adPN","uPN","AVM02",NA,NA,NA,NA,NA,NA,"DA2","720575940619395093","good",2.227,2,32575,8635,2085,11059,9499.11837834129,2364.85323381579,5746.35999631656,216.43782211065,0.288828846398637,NA
819993149,177,189,2047,1218,"Traced","M_lPNm11A_R",530321775,TRUE,"right","AL-AST1","AL-AST1","mPN","AVM02",NA,NA,NA,NA,NA,NA,"mPN","none","none",2.163,2,278,914,24,2013,3009.40877422173,70.1924297479262,2332.23156624219,68.3862085226683,0.105880898847718,NA
820545761,229,872,2860,3037,"Traced",NA,620954081,TRUE,"right","uncertain","uncertain","uPN",NA,NA,NA,NA,NA,NA,NA,"VM7v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823037476,172,734,2474,2064,"Traced","M_vPNml52_R",589795316,TRUE,"right","uncertain","uncertain","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823314446,185,175,1513,7030,"Traced","DL2d_vPN_R",508522042,TRUE,"right","VP3+VP1l_ivPN","VP3+VP1l_ivPN","uPN","AVM04",NA,NA,NA,NA,NA,NA,"DL2d","none","none",2.478,2,5378,1617,150,1352,1812.60227742161,304.119422984248,1250.3545004189,58.7033832319255,0.30992626630383,NA
824353701,188,746,1752,1161,"Traced","VL2p_vPN_R",471561792,FALSE,"right","uncertain","uncertain","uPN","AVM04",NA,NA,NA,NA,NA,NA,"VL2p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850375847,905,2470,1920,5041,"Traced","VA1d_adPN_R",1613120035,TRUE,"right","VP1m+VP5_ilPN","VP1m+VP5_ilPN","uPN","AVM01",NA,NA,NA,NA,NA,NA,"VA1d","none","none",2.256,2,3786,1028,109,1803,2728.6135329396,312.749483778887,1929.928472119,42.5061082063715,0.414173436624428,NA
850703925,238,305,855,9573,"Traced","M_lPNm11B_R",509334578,TRUE,"right","ALBN1","ALBN1","mPN","AVM02",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,2.142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850708783,137,422,1067,5665,"Traced","M_lvPNm48_R",392348935,TRUE,"right","VP1l+VP3_ilPN","VP1l+VP3_ilPN","mPN","AVM06",NA,NA,NA,NA,NA,NA,"mPN","none","none",2.143,2,2282,3124,104,952,2284.22709924933,215.200510001311,1529.64825032886,47.8040761599323,0.0814816212082353,NA
850708902,356,633,3449,3117,"Traced","M_lPNm11C_R",606507365,TRUE,"right","uncertain","uncertain","mPN","AVM02",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850717220,584,1067,604,481,"Traced","VP1l+VP3_ilPN",847941119,FALSE,"right","uncertain","uncertain","biPN",NA,NA,NA,NA,NA,NA,NA,"VP1l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850898421,556,3449,1362,6529,"Traced",NA,2031672794,TRUE,"right","VP1l+VP3_ilPN","VP1l+VP3_ilPN","uPN",NA,NA,NA,NA,NA,NA,NA,"DM3","none","none",2.143,2,5646,811,243,1101,2861.11671293766,610.7021718248,1434.520328567,207.286791064544,0.35394930362988,NA
851235543,922,3963,2062,5174,"Traced",NA,2875076249,TRUE,"right","VP1d_il2PN","VP1d_il2PN","uPN",NA,NA,NA,NA,NA,NA,NA,"DM4","none","none",2.515,3,2628,2487,97,1948,2391.5619471636,282.821525661647,1563.84996784433,267.058056936506,0.192130105290491,NA
851684181,292,450,2677,6860,"Traced","M_lvPNm42_R",327922339,FALSE,"right","VL1_ilPN","VL1_ilPN","mPN","AVM06",NA,NA,NA,NA,NA,NA,"mPN","none","none",2.164,2,3995,2833,278,2388,2882.93551393105,381.089033581222,1946.62674718388,97.7558830564878,0.178902728240558,NA
856071065,604,1908,2031,1777,"Traced","VA1v_vPN_R",1533316879,TRUE,"right","uncertain","uncertain","uPN","AVM04",NA,NA,NA,NA,NA,NA,"VA1v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881933350,257,1642,2581,1884,"Traced",NA,954156670,TRUE,"right","AL-AST1","AL-AST1","uPN",NA,NA,NA,NA,NA,NA,NA,"DM6","none","none",2.192,2,515,1326,41,2530,3884.42488293483,119.45833625603,3019.04056605559,85.5829410320732,0.123277375767901,NA
882353566,207,294,836,1206,"Traced","M_vPNml68_R",447743588,TRUE,"right","uncertain","uncertain","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882615309,297,1716,889,1038,"Traced",NA,1008388285,TRUE,"right","uncertain","uncertain","uPN",NA,NA,NA,NA,NA,NA,NA,"DM6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886812643,438,785,7287,29739,"Traced","M_vPNml55_R",972156481,TRUE,"right","VL2p_adPN","VL2p_adPN","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN","720575940589687189","good",2.234,2,22966,6724,914,6348,5853.01221557911,1143.55561313407,3602.25139844984,234.650061018531,0.293664375145731,NA
887105351,526,2139,6172,8467,"Traced","VA1v_vPN_R",1514257865,TRUE,"right","M_adPNm3","M_adPNm3","uPN","AVM04",NA,NA,NA,NA,NA,NA,"VA1v","720575940609636381","good",2.283,2,6511,1941,215,5946,8484.46024681596,1228.00470667693,6166.17070499852,131.870108795812,0.461953239940061,NA
913649999,253,1752,1607,1910,"Traced",NA,991226651,TRUE,"right","uncertain","uncertain","uPN",NA,NA,NA,NA,NA,NA,NA,"DM6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913650065,261,1118,1733,7076,"Traced",NA,1021120359,TRUE,"right","VP3+VP1l_ivPN","VP3+VP1l_ivPN","uPN",NA,NA,NA,NA,NA,NA,NA,"VM7d","none","none",2.504,2,5312,1686,164,1548,2047.2470139435,361.944603887184,1279.10295196942,173.712525009158,0.310667460317577,NA
913650068,408,1607,3701,4050,"Traced",NA,1079887276,TRUE,"right","uncertain","uncertain","uPN",NA,NA,NA,NA,NA,NA,NA,"VM7d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913650164,230,950,519,5403,"Traced",NA,672627242,TRUE,"right","M_spPN5t10","M_spPN5t10","uPN",NA,NA,NA,NA,NA,NA,NA,"VM7v","720575940628504151","good",4.649,4,3455,974,305,112,1912.32841657497,743.066244918859,196.59540295623,129.513058020275,0.00175646391798534,NA
947513805,105,299,2884,2750,"Traced","M_vPNml62_R",229235863,FALSE,"right","uncertain","uncertain","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948834414,169,775,3963,4815,"Traced","VL2a_vPN_R",398114037,FALSE,"right","uncertain","uncertain","uPN","AVM04",NA,NA,NA,NA,NA,NA,"VL2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975457916,151,298,872,1235,"Traced","M_vPNml60_R",242312401,FALSE,"right","uncertain","uncertain","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976830572,155,399,2297,13311,"Traced","M_vPNml60_R",274168714,FALSE,"right","DA4m_adPN","DA4m_adPN","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN","720575940621590965","good",2.345,2,10906,2324,432,1844,3357.77438484967,1233.51800475422,1315.40442126855,272.465587896312,0.273803766337759,NA
977866721,234,594,4889,609,"Traced","M_vPNml65_R",505595429,FALSE,"right","MZ_lv2PN","MZ_lv2PN","mPN","AVM04",NA,NA,NA,NA,NA,NA,"mPN","720575940627759669","good",2.174,2,156,452,847,4038,4949.88021798825,858.056254177774,3313.96409893574,37.1739171906693,0.00606375722275776,"AL-lPN4 (Tanaka et al. JCN 2012)"
